,variables,rows,duration,rmse
211,75,2800,0.0080108642578125,339.7407367854121
212,75,3000,0.009110212326049805,328.3580274500711
213,75,3200,0.009752750396728516,320.5265979915966
214,75,3400,0.008520364761352539,310.50261006610526
215,75,3600,0.009479045867919922,340.87042770396374
216,75,3800,0.010010004043579102,331.6598763910324
217,75,4000,0.010896921157836914,289.61648409547826
218,75,4200,0.013153791427612305,317.56806102358223
219,75,4400,0.012155294418334961,80.07966564036154
220,75,4600,0.01155996322631836,81.59605956608758
221,75,4800,0.011452913284301758,72.70588275391556
222,75,5000,0.0125732421875,72.0320083596803
223,75,5200,0.012584924697875977,72.67037347483569
224,75,5400,0.011755943298339844,76.23794457883056
225,75,5600,0.01445460319519043,146.05560813512287
226,75,5800,0.015332937240600586,243.0024203372639
227,75,6000,0.017805814743041992,240.17645975682916
228,75,6200,0.017723798751831055,234.37959257553248
229,75,6400,0.015646934509277344,228.37513049154558
230,75,6600,0.013720035552978516,227.3066813403814
231,75,6800,0.016726016998291016,249.42980690102598
232,75,7000,0.0198061466217041,68.36620053864381
233,75,7200,0.016574382781982422,71.9250809592884
234,75,7400,0.01462411880493164,69.09140116684272
235,75,7600,0.014964818954467773,73.8843465517982
236,75,7800,0.015954017639160156,87.65584380519545
237,75,8000,0.01544189453125,75.31457770937588
238,75,8200,0.018905162811279297,65.62260743384273
239,75,8400,0.0189058780670166,67.0981936776219
240,75,8600,0.017564058303833008,70.0434757562126
241,75,8800,0.01599717140197754,83.94799622365638
242,75,9000,0.017587900161743164,84.64847975700812
243,75,9200,0.01834893226623535,71.31469802568117
244,75,9400,0.016698122024536133,65.10841859517141
245,75,9600,0.015738964080810547,69.52024318478682
246,75,9800,0.01684403419494629,83.58960406672804
247,75,10000,0.016290903091430664,90.90221670240011
248,75,10200,0.017062902450561523,103.5840209599979
249,75,10400,0.01714491844177246,70.75352153927476
250,75,10600,0.01886296272277832,77.8780112864007
251,75,10800,0.01767706871032715,106.9640527729794
252,75,11000,0.018836021423339844,85.6021383583813
253,75,11200,0.018197059631347656,82.57818499282494
254,75,11400,0.019212961196899414,68.45880556007987
255,75,11600,0.01880621910095215,76.80927290950751
256,75,11800,0.019194841384887695,82.54236507127723
257,75,12000,0.019590139389038086,89.18684951868141
258,75,12200,0.020372867584228516,73.47767333709217
259,75,12400,0.019073009490966797,80.84378848038929
260,75,12600,0.02388286590576172,84.84273743123757
261,75,12800,0.021795034408569336,67.74659102095309
262,75,13000,0.021990299224853516,88.00612916107538
263,75,13200,0.021043062210083008,66.25336186233531
264,75,13400,0.022487878799438477,101.26876421963216
265,75,13600,0.023131847381591797,81.60486555159605
266,75,13800,0.021338701248168945,78.60910934641946
267,75,14000,0.021922826766967773,92.65083753436424
268,75,14200,0.024425983428955078,121.62249222662292
269,75,14400,0.022562026977539062,87.98187658308916
270,75,14600,0.0232388973236084,72.00013347234042
271,75,14800,0.02335500717163086,87.33908084139657
272,75,15000,0.025011777877807617,93.81628749293408
273,75,15200,0.025248050689697266,85.4065064866486
274,75,15400,0.027348995208740234,89.72784755196562
275,75,15600,0.02408123016357422,121.39320167071351
276,75,15800,0.024958133697509766,141.1321707907425
277,75,16000,0.026343107223510742,81.46693262708655
278,75,16200,0.025300264358520508,85.50810916876314
279,75,16400,0.026662826538085938,137.90626999581534
280,75,16600,0.027121782302856445,120.17701393447649
281,75,16800,0.028467178344726562,91.64727306993844
282,75,17000,0.0282442569732666,76.659999282853
283,75,17200,0.028413057327270508,80.87340876996905
284,75,17400,0.030787944793701172,110.5192543639626
285,75,17600,0.030426740646362305,111.6966197094129
286,75,17800,0.030167102813720703,68.59861444371397
287,75,18000,0.030303001403808594,135.84618485677424
288,75,18200,0.03223299980163574,92.62170792973805
289,75,18400,0.03034377098083496,87.7911633680447
290,75,18600,0.03318190574645996,96.93061931542661
291,75,18800,0.032171010971069336,93.91955123677806
292,75,19000,0.03583788871765137,85.90502161833584
293,75,19200,0.0307767391204834,108.58082988025033
294,75,19400,0.033966064453125,75.3223487339568
295,75,19600,0.03304409980773926,120.39554350001512
296,75,19800,0.03293108940124512,88.73270333691153
297,100,200,0.007147073745727539,1261.1427426158991
298,100,400,0.007616996765136719,890.6362437825352
299,100,600,0.007208108901977539,155.4731327319395
300,100,800,0.006998777389526367,112.20689171800589
301,100,1000,0.008296966552734375,94.60095344133985
302,100,1200,0.011725902557373047,80.83491871065516
303,100,1400,0.010293006896972656,78.46195418190754
304,100,1600,0.010731220245361328,441.75394571262456
305,100,1800,0.011440753936767578,418.1730849714801
306,100,2000,0.010985136032104492,398.9998969349468
307,100,2200,0.015024900436401367,380.84008082783214
308,100,2400,0.029322147369384766,364.5049161166936
309,100,2600,0.0244290828704834,352.904951165829
310,100,2800,0.017155170440673828,339.2997856029246
311,100,3000,0.01684284210205078,327.8847957068417
312,100,3200,0.015164852142333984,320.1765479727542
313,100,3400,0.015069961547851562,156643.00555300704
314,100,3600,0.015439748764038086,340.6677747712343
315,100,3800,0.01581597328186035,3339.620533521768
316,100,4000,0.014521121978759766,289.8248663064616
317,100,4200,0.013599872589111328,317.50176646567576
318,100,4400,0.013308048248291016,82.87458289001722
319,100,4600,0.013302087783813477,25169.728639370227
320,100,4800,0.01437997817993164,335.3425575437352
321,100,5000,0.013740062713623047,74.42664108063026
322,100,5200,0.01408696174621582,74.05591937908108
323,100,5400,0.01385188102722168,79.78191929452504
324,100,5600,0.013593196868896484,146.3240913861131
325,100,5800,0.01487278938293457,243.40291652194685
326,100,6000,0.01515817642211914,241.08342320722184
327,100,6200,0.016206026077270508,234.94338470490956
328,100,6400,0.015825271606445312,228.77047480956796
329,100,6600,0.016440153121948242,228.39115047853463
330,100,6800,0.017637968063354492,249.61784354014333
331,100,7000,0.018469810485839844,72.1410193706417
332,100,7200,0.019142866134643555,73.90250295537211
333,100,7400,0.018268823623657227,71.59974039533472
334,100,7600,0.01708388328552246,76.33049814050611
335,100,7800,0.018999099731445312,87.58441748369805
336,100,8000,0.02218317985534668,77.02085208961783
337,100,8200,0.02177596092224121,67.50310837372434
338,100,8400,0.023096799850463867,69.50362572033225
339,100,8600,0.02475595474243164,71.78962594450165
340,100,8800,0.02114105224609375,84.94516774363366
341,100,9000,0.021490097045898438,85.4263160193788
342,100,9200,0.01988506317138672,72.5206570601923
343,100,9400,0.01990199089050293,66.24179666574229
344,100,9600,0.019420146942138672,71.22057951812013
345,100,9800,0.021394968032836914,83.80482964207654
346,100,10000,0.02037191390991211,90.83993702202211
347,100,10200,0.02235102653503418,103.52546965343168
348,100,10400,0.02336263656616211,71.41074006933243
349,100,10600,0.02189803123474121,78.89036717149693
350,100,10800,0.02419590950012207,107.1862543062429
351,100,11000,0.02553415298461914,85.5977094934161
352,100,11200,0.027955055236816406,82.46536839221591
353,100,11400,0.026899337768554688,69.4253477139639
354,100,11600,0.02733325958251953,76.70871374409903
355,100,11800,0.025614023208618164,83.1347668271246
356,100,12000,0.02549004554748535,89.13065686772654
357,100,12200,0.025568008422851562,74.06095619320557
358,100,12400,0.03118300437927246,81.3753189008558
359,100,12600,0.0302579402923584,85.23779559671173
360,100,12800,0.030548095703125,68.10693770879985
361,100,13000,0.031469106674194336,88.13476667183367
362,100,13200,0.028169870376586914,66.46188111831405
363,100,13400,0.030258893966674805,101.29750493616122
364,100,13600,0.03445076942443848,82.20811904379262
365,100,13800,0.028110980987548828,78.74403882683735
366,100,14000,0.031102895736694336,92.77163677458807
367,100,14200,0.029037952423095703,122.23515732601552
368,100,14400,0.032311201095581055,87.32592281509828
369,100,14600,0.03260397911071777,72.24927961394728
370,100,14800,0.03456687927246094,87.73045959648337
371,100,15000,0.033518075942993164,92.87579685057257
372,100,15200,0.03699803352355957,86.08792620358722
373,100,15400,0.040129899978637695,89.20210155445639
374,100,15600,0.03687095642089844,121.5606962087449
375,100,15800,0.03758883476257324,141.1122331980008
376,100,16000,0.046446800231933594,81.64301428828199
377,100,16200,0.03554034233093262,85.92907443071621
378,100,16400,0.03708314895629883,137.99850003780247
379,100,16600,0.0525660514831543,120.60382024256992
380,100,16800,0.03770589828491211,91.09623191493512
381,100,17000,0.03627610206604004,76.45390231181128
382,100,17200,0.042539119720458984,80.7321240793761
383,100,17400,0.04342198371887207,110.71433008380531
384,100,17600,0.043930768966674805,111.96002623183543
385,100,17800,0.0433349609375,68.68952832138116
386,100,18000,0.04938006401062012,136.0329317931538
387,100,18200,0.038559913635253906,92.83935738684823
388,100,18400,0.03679180145263672,87.04292538011718
389,100,18600,0.035807132720947266,96.59568667771617
390,100,18800,0.04061293601989746,93.8701782259093
391,100,19000,0.047583818435668945,86.1706845599259
392,100,19200,0.04511213302612305,109.05427945703595
393,100,19400,0.04788923263549805,75.42660296523005
394,100,19600,0.04632425308227539,120.57170826495098
395,100,19800,0.04286313056945801,88.88650979431112
396,125,200,0.011137247085571289,1265.1849373236007
397,125,400,0.009825944900512695,889.9878885368126
398,125,600,0.007573127746582031,162.91679742137583
399,125,800,0.007995843887329102,126.54007837015494
400,125,1000,0.011020898818969727,101.80197789613366
401,125,1200,0.009675025939941406,85.44863394149593
402,125,1400,0.010229825973510742,79.9085747289381
403,125,1600,0.009869813919067383,441.91689202359737
404,125,1800,0.010790109634399414,418.27740714278985
405,125,2000,0.011868000030517578,399.088170945463
406,125,2200,0.013693809509277344,381.0459525739874
407,125,2400,0.013718128204345703,364.95256124732305
408,125,2600,0.013543128967285156,353.3251835974172
409,125,2800,0.014334917068481445,339.6732570354376
410,125,3000,0.014776945114135742,327.9952192647703
411,125,3200,0.014551162719726562,320.6244508407314
412,125,3400,0.014982223510742188,311.9245629451184
413,125,3600,0.015265941619873047,341.51017733553516
414,125,3800,0.014944076538085938,333.3192118612051
415,125,4000,0.017271995544433594,289.90153782883027
416,125,4200,0.018861055374145508,318.94494629984536
417,125,4400,0.019738197326660156,84.56152758585971
418,125,4600,0.0195009708404541,83.31702267170672
419,125,4800,0.017369747161865234,74.67096584558432
420,125,5000,0.017386198043823242,74.33696841507029
421,125,5200,0.018978118896484375,74.21989041013565
422,125,5400,0.017647981643676758,80.0296497835701
423,125,5600,0.01909613609313965,147.26806331639463
424,125,5800,0.020212173461914062,243.61770419200414
425,125,6000,0.0198516845703125,241.34022398042887
426,125,6200,0.020395994186401367,235.104604825171
427,125,6400,0.019926071166992188,228.85755190061175
428,125,6600,0.022520065307617188,228.49398740430453
429,125,6800,0.020689725875854492,250.29211445868967
430,125,7000,0.022675037384033203,72.07514077523197
431,125,7200,0.023509979248046875,74.26352618343904
432,125,7400,0.02208995819091797,71.47913324918403
433,125,7600,0.0225830078125,76.67011067157661
434,125,7800,0.02363300323486328,88.91250745822201
435,125,8000,0.024055004119873047,77.08916928736703
436,125,8200,0.02361011505126953,67.85662302757525
437,125,8400,0.025387048721313477,69.61227078052336
438,125,8600,0.02368617057800293,71.98346050672878
439,125,8800,0.025645971298217773,85.42691085418873
440,125,9000,0.02772998809814453,86.88211926281814
441,125,9200,0.026196956634521484,75.77826034097794
442,125,9400,0.041570186614990234,67.63831979391409
443,125,9600,0.028419017791748047,71.28481015401285
444,125,9800,0.02746105194091797,84.0196693308249
445,125,10000,0.028711318969726562,91.60839641829116
446,125,10200,0.029688119888305664,103.61780753102255
447,125,10400,0.029900074005126953,72.4979805473239
448,125,10600,0.029176950454711914,79.39933086828987
449,125,10800,0.030470848083496094,107.22710275777347
450,125,11000,0.03097391128540039,86.38423371362849
451,125,11200,0.03119826316833496,82.49394663018484
452,125,11400,0.031080961227416992,69.3696279221968
453,125,11600,0.032299041748046875,77.79867026010379
454,125,11800,0.032382965087890625,83.91214672387093
455,125,12000,0.033006906509399414,90.03774768604889
456,125,12200,0.03460097312927246,74.3623870504108
457,125,12400,0.032067060470581055,81.84054308409786
458,125,12600,0.03504514694213867,85.60110098645161
459,125,12800,0.03916811943054199,68.73797497279806
460,125,13000,0.035681962966918945,88.17377142721061
461,125,13200,0.03441786766052246,66.8287510400912
462,125,13400,0.03540515899658203,101.49476683145384
463,125,13600,0.0378570556640625,82.48365978975748
464,125,13800,0.03632807731628418,79.07619757355813
465,125,14000,0.03690695762634277,92.91639950610285
466,125,14200,0.038294076919555664,122.47999482368967
467,125,14400,0.04015398025512695,88.35493709894436
468,125,14600,0.040075063705444336,72.62951582377535
469,125,14800,0.041116952896118164,87.75642338979637
470,125,15000,0.03827524185180664,94.18638378953021
471,125,15200,0.0387420654296875,86.27256059921096
472,125,15400,0.04125809669494629,89.46315128588854
473,125,15600,0.041298866271972656,121.71293859800357
474,125,15800,0.042938232421875,141.53394456870174
475,125,16000,0.04931998252868652,82.40868215706479
476,125,16200,0.04972505569458008,85.96814964457879
477,125,16400,0.050251007080078125,138.33867154066175
478,125,16600,0.049870967864990234,120.74066368895001
479,125,16800,0.044255971908569336,91.55989715409687
480,125,17000,0.04343676567077637,76.44634537759495
481,125,17200,0.04373478889465332,80.86322876058539
482,125,17400,0.045953989028930664,110.88284216758424
483,125,17600,0.04484081268310547,112.09525721930855
484,125,17800,0.04496121406555176,68.96187699273584
485,125,18000,0.04808807373046875,136.35952939436942
486,125,18200,0.04491305351257324,93.12283083023604
487,125,18400,0.04801583290100098,87.22059192740386
488,125,18600,0.047705888748168945,97.09316489079771
489,125,18800,0.04682326316833496,94.01116960010896
490,125,19000,0.04635024070739746,86.42641664174708
491,125,19200,0.048593759536743164,109.05239251156428
492,125,19400,0.04994392395019531,75.36601406311082
493,125,19600,0.051503896713256836,120.64605107116763
494,125,19800,0.05119800567626953,88.92074687751013
495,150,200,0.009157180786132812,1263.7574113638634
496,150,400,0.0072710514068603516,890.9999378606427
497,150,600,0.008063077926635742,168.77633844465166
498,150,800,0.008310079574584961,133.20191487342865
499,150,1000,0.011293172836303711,113.58149762253785
500,150,1200,0.010238170623779297,93.82473192651044
501,150,1400,0.010948896408081055,132.81701727837395
502,150,1600,0.01168680191040039,442.32895506947415
503,150,1800,0.013895988464355469,418.401912099912
504,150,2000,0.012391090393066406,405.2011731062128
505,150,2200,0.012584924697875977,381.43229477663544
506,150,2400,0.013341188430786133,365.29857586732606
507,150,2600,0.014417171478271484,353.61545465613136
508,150,2800,0.015012979507446289,339.8310082839719
509,150,3000,0.016752004623413086,328.1639891528818
510,150,3200,0.016637325286865234,320.76327665970985
511,150,3400,0.01685309410095215,312.0343755669447
512,150,3600,0.017508745193481445,341.7355478713178
513,150,3800,0.020190954208374023,333.44313001472955
514,150,4000,0.018435001373291016,290.08673298500776
515,150,4200,0.01891779899597168,319.029803752345
516,150,4400,0.019280195236206055,85.11422019924466
517,150,4600,0.01915121078491211,83.55969122949047
518,150,4800,0.020634174346923828,74.99902175985606
519,150,5000,0.02077174186706543,74.71741249715785
520,150,5200,0.021441936492919922,74.64774111844791
521,150,5400,0.020292997360229492,80.03458813118338
522,150,5600,0.02169203758239746,147.58489711363032
523,150,5800,0.02375197410583496,243.724912900243
524,150,6000,0.022421836853027344,241.48804347980004
525,150,6200,0.023309707641601562,235.20648549457792
526,150,6400,0.024507761001586914,228.99584868337269
527,150,6600,0.025198698043823242,228.6829586985873
528,150,6800,0.024630069732666016,250.38424526914918
529,150,7000,0.025213956832885742,72.22781183991997
530,150,7200,0.02690887451171875,74.45583379838982
531,150,7400,0.028766870498657227,71.89647174557193
532,150,7600,0.026947021484375,77.0583019277213
533,150,7800,0.027480125427246094,89.26270324659312
534,150,8000,0.02818775177001953,77.36154473510669
535,150,8200,0.030086755752563477,68.2015280440171
536,150,8400,0.02981710433959961,69.82279840881652
537,150,8600,0.028741836547851562,71.978592409415
538,150,8800,0.02966904640197754,85.61560810269498
539,150,9000,0.03243589401245117,87.07585582770432
540,150,9200,0.03068995475769043,76.09132783943198
541,150,9400,0.0318300724029541,67.67835824739468
542,150,9600,0.0342710018157959,71.37810411142678
543,150,9800,0.03453516960144043,84.11985421578277
544,150,10000,0.036149024963378906,91.70731224835046
545,150,10200,0.034188032150268555,103.62548021634379
546,150,10400,0.03586411476135254,72.55462489491462
547,150,10600,0.03403210639953613,79.32593238529846
548,150,10800,0.03574824333190918,107.25611304851225
549,150,11000,0.036154747009277344,86.57818668261316
550,150,11200,0.038063764572143555,82.49909914335802
551,150,11400,0.03694629669189453,69.44143120125437
552,150,11600,0.03748798370361328,77.9295435952615
553,150,11800,0.037695884704589844,84.02432134476273
554,150,12000,0.039225101470947266,90.15836922131545
555,150,12200,0.03972005844116211,74.50556972345865
556,150,12400,0.043355703353881836,81.98469458914862
557,150,12600,0.04160118103027344,85.74188286262921
558,150,12800,0.04192805290222168,69.0055476135433
559,150,13000,0.04350996017456055,88.26054898706333
560,150,13200,0.04101991653442383,67.11021787021417
561,150,13400,0.04475903511047363,101.55317929700789
562,150,13600,0.043987274169921875,82.68839686304635
563,150,13800,0.04241299629211426,79.21931071937263
564,150,14000,0.0447542667388916,93.09140653880515
565,150,14200,0.0487208366394043,122.71468569840117
566,150,14400,0.05445289611816406,88.19059511973664
567,150,14600,0.05280613899230957,72.89087551174019
568,150,14800,0.056558847427368164,87.93240284540113
569,150,15000,0.05236387252807617,93.99820913655059
570,150,15200,0.054329872131347656,86.3183489623233
571,150,15400,0.05333590507507324,89.47173762885178
572,150,15600,0.049043893814086914,121.87096839649469
573,150,15800,0.05273699760437012,141.78036310170242
574,150,16000,0.05800223350524902,82.46101956260631
575,150,16200,0.058716773986816406,86.03676872890684
576,150,16400,0.05893707275390625,138.68191319320542
577,150,16600,0.05343508720397949,120.82168377385447
578,150,16800,0.05349016189575195,91.58084556181734
579,150,17000,0.05617213249206543,76.50687641323486
580,150,17200,0.06786823272705078,80.86798850944668
581,150,17400,0.07130098342895508,110.99485498692835
582,150,17600,0.07695603370666504,112.31510584814113
